board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"########
#### ###
# #  ###
#   @  #
###$##.#
## $.# #
##  ## #
##.  $ #
## # $ #
####  .#
########",8,11,4,1,"positive",17449451151342875243
"########
#### ###
# #  ###
#      #
###$##.#
## $.# #
##  ## #
##.  $ #
## # $ #
####  +#
########",8,11,4,1,"positive",17449451151342875243
"########
#### ###
# # $###
#      #
### ##.#
## $.# #
##  ## #
##.  $ #
## # $ #
####  +#
########",8,11,4,0,"hard_negative",17449451151342875243
"########
#### ###
# # .###
#      #
###$## #
## $.# #
##  ## #
##.  $ #
## # $ #
####  +#
########",8,11,4,0,"hard_negative",17449451151342875243
"########
#### ###
# #  ###
#      #
###$##.#
## $.# #
##  ## #
##.. $ #
## # $ #
####  @#
########",8,11,4,1,"positive",17449451151342875243
"###########
# .   @####
# ..###.# #
#       $ #
#  #$ ##$ #
## # ###  #
####. ### #
####  ###.#
## #  ### #
## $  # . #
###$ # $  #
###$###$# #
#  . #    #
###########",11,14,8,0,"easy_negative",2583090570459673363
"##############
### #.  . ## #
### # . # #. #
#   #     #  #
##.#### $ $  #
#      $#$#  #
##$#   .  ## #
#    #   $ $ #
##  ####  ####
### .# ##  @ #
##  ##  #    #
###$##  # ####
##      # .  #
##############",14,14,8,0,"easy_negative",4466547597459710736
"###########
###  ##.###
###  ## ###
#   .  $@ #
# $ ### ###
###.$  $###
###  .    #
###########",11,8,4,0,"easy_negative",10436971815098301632
"########
###  ###
## $.###
####.  #
#  @#$##
### $. #
### #.##
#   ####
# ## # #
# ##$$ #
#    . #
# # #  #
########
########",8,14,5,0,"easy_negative",4512656663807141720
"###########
# #########
#  # #.  .#
#.$.$$    #
##$ #@ ####
##  #.$ $ #
##. ##    #
###########",11,8,6,0,"easy_negative",10751162453978498635
"########
###..###
###$ ###
# @.$  #
#   .###
### $###
###  . #
# $ $$ #
# #  ###
#  . ###
########",8,11,6,1,"positive",9326709430514887976
"###########
##      ###
###$ ##  ##
##   ## @ #
##  #  $. #
### #.  # #
## $## $  #
#   #  ## #
# # #  ## #
#   #  .  #
###  ##   #
###.$## ###
#  .    ###
###########",11,14,5,0,"easy_negative",664525002813970041
"########
###..###
###$ ###
# @ $  #
#   .###
### $###
###  . #
# $ $$ #
# #  ###
#. . ###
########",8,11,6,1,"positive",9326709430514887976
"########
# . ####
# #   ##
# $ .  #
#.# ## #
# #  # #
#.# ## #
#@$ # .#
# ###  #
# #### #
## $$$ #
##   # #
##     #
########",8,14,5,0,"easy_negative",13415090490819409702
"########
###..###
###$ ###
# @ $  #
#   .###
### $###
###  . #
# $ $$.#
# #  ###
#.   ###
########",8,11,6,1,"positive",9326709430514887976
"##############
### #  @.    #
### ##$ ##$$ #
#   #   ##.$.#
#.##   $  #$##
#  #. #  # $.#
# .  ###### ##
##############",14,8,7,0,"easy_negative",17640426776355020238
"########
###..###
###$ ###
#  @$  #
#   .###
### $###
###  . #
# $ $$.#
# #  ###
#.   ###
########",8,11,6,1,"positive",9326709430514887976
"########
###..###
###$ ###
#  @*  #
#   .###
### $###
###  . #
# $ $$ #
# #  ###
#.   ###
########",8,11,6,1,"positive",9326709430514887976
"########
##     #
##$ ####
## .#.##
# $. $ #
#@# ## #
#   ## #
########",8,8,3,0,"easy_negative",3893625331123313372
"##############
#    ##   ## #
# # .##$#.## #
# $   @. $ $ #
# $ ##. ##$ ##
##..##$  # .##
####   ##   ##
##############",14,8,7,0,"easy_negative",7823297048563954408
"########
####  .#
# #@ $ #
#   $  #
# ##$# #
##.  #.#
###  # #
#  $ $ #
#  ..  #
########
########",8,11,5,1,"positive",10858096336893364591
"###########
##  .. ####
###  $$ # #
##. ###   #
#. $#### ##
#. $      #
#### $$# ##
# $ .  ## #
# #.@#$## #
####  .   #
###########",11,11,8,0,"easy_negative",12982210010674639243
"########
####  .#
# #@ $ #
#   *  #
# ##$# #
##.  #.#
###  # #
#  $ $ #
#  .   #
########
########",8,11,5,1,"positive",10858096336893364591
"########
####  .#
# #@ $ #
#   .  #
# ##$# #
##.$ #.#
###  # #
#  $ $ #
#  .   #
########
########",8,11,5,1,"positive",10858096336893364591
"########
####  .#
# #@ $ #
#   .  #
# ##$# #
##.$$#.#
###  # #
#    $ #
#  .   #
########
########",8,11,5,0,"hard_negative",10858096336893364591
"########
####  .#
# #  $ #
#   .  #
# ##$# #
##.$ #.#
###  # #
# @$ $ #
#  .   #
########
########",8,11,5,1,"positive",10858096336893364591
"########
####  .#
# #  * #
#   .  #
# ##$# #
##.$ # #
###  # #
# @$ $ #
#  .   #
########
########",8,11,5,1,"positive",10858096336893364591
"###########
# .  . ##@#
#### #  # #
## #$  ## #
# $. ##.$ #
# # $ # $ #
#      .  #
###########",11,8,5,0,"easy_negative",5294841698960839294
"###########
## ## #   #
#      #..#
##$##.###.#
#.        #
# #$##$$###
#   ##$ ###
#.##.$$   #
#  # # @# #
####      #
###########",11,11,7,0,"easy_negative",4423392290036937302
"##############
#####.# ### ##
#  #.$$ # $ .#
# ### # ### ##
#   # ## #@ .#
#.  $ $. $ # #
##### ## #   #
##############",14,8,6,0,"easy_negative",17220282640468217721
"##############
## # ##     ##
# $   ###   ##
## # $ ##  ###
#    ###  ## #
###  ### $## #
###    #  .  #
## # ##### ###
# $  ##    .##
##@#   . .####
##############",14,11,4,0,"easy_negative",1290893583477325528
"########
###   @#
##.$####
# $ .  #
##   # #
### ####
##  .# #
##  # .#
##  #  #
### #$ #
#  .   #
# $$#  #
#   ## #
########",8,14,5,1,"positive",16455923924973553914
"##############
#         ## #
#.#$  #    # #
#.$ $##   ## #
###  ####@   #
###$# ##.$## #
#.  #    .## #
##############",14,8,5,0,"easy_negative",1398499749875791795
"########
###   @#
##. ####
# $ .  #
##   # #
### ####
##  .# #
##  # .#
##  #  #
### #$ #
#  .$  #
# $$#  #
#   ## #
########",8,14,5,1,"positive",16455923924973553914
"##############
#  ##@   .####
#  ## #  $   #
# #####.$.$$ #
#  $.  $##$###
#### ## ##.###
#    ##   .. #
##############",14,8,7,0,"easy_negative",3127888358857060356
"########
###   @#
##. ####
# $ .  #
##   # #
### ####
##   # #
## .# .#
##  #  #
### #$ #
#  .$  #
# $$#  #
#   ## #
########",8,14,5,1,"positive",16455923924973553914
"########
###   @#
##. ####
# $ .  #
##   # #
### ####
##   # #
## .# .#
##  #  #
###$#  #
#  .$  #
# $$#  #
#   ## #
########",8,14,5,0,"hard_negative",16455923924973553914
"########
###   @#
##. ####
# $    #
##   # #
### ####
##   # #
## .# .#
##  #  #
###.#$ #
#  .$  #
# $$#  #
#   ## #
########",8,14,5,1,"positive",16455923924973553914
"########
###   @#
##. ####
# $    #
## $ # #
### ####
##   # #
## .# .#
##  #  #
###.#$ #
#  .$  #
# $ #  #
#   ## #
########",8,14,5,1,"positive",16455923924973553914
"########
# ..####
# ### ##
# ## $##
# .$$$ #
# $$## #
#   ## #
# ###  #
# ###  #
#.@.#  #
##  ## #
###  #.#
##  ## #
########",8,14,6,0,"easy_negative",6067098637772975170
"##############
## # ## .#   #
# . .## ##   #
##$#     #. @#
#  .#### $  ##
###. # # #$ ##
### $   ##$###
# $ $  #.#  ##
# #. #$   # ##
#      # #####
##############",14,11,8,0,"easy_negative",7069966962757374316
"###########
# ##   # ##
#  # ##   #
#  #$### ##
# $ @## .##
###. ## ###
###  $.  ##
#   ##  ###
#  $ #  .##
#   ## ####
###########",11,11,4,0,"easy_negative",1415894812059978593
"###########
###@   ## #
## # # #  #
# .# $  $ #
##$ $  ## #
## $   ## #
##  ###   #
#   .. .  #
# #.####  #
#      ####
###########",11,11,5,1,"positive",10842435322415577685
"###########
# .    @###
### ###  ##
###$     ##
#    ##   #
####  ##  #
# . ##### #
# $       #
# ####.####
# ####    #
#  #    ###
#  #.#$$ ##
#  #     ##
###########",11,14,4,0,"easy_negative",11514859272503499150
"###########
###    ## #
## # # #  #
# .# $  $ #
##$ $  ## #
## $  @## #
##  ###   #
#   .. .  #
# #.####  #
#      ####
###########",11,11,5,1,"positive",10842435322415577685
"##############
#.## ##      #
# ##  # #$####
#    . $  .  #
## #$ ####$ ##
#    ##     ##
## #  #@  . ##
##############",14,8,4,0,"easy_negative",5415574313590868736
"###########
###    ## #
## # # #  #
# .# $  $ #
##$ $  ## #
## $   ## #
##  ###   #
#   ..@.  #
# #.####  #
#      ####
###########",11,11,5,1,"positive",10842435322415577685
"##############
#  ###.# #####
#  ### .  $$ #
# ##   # #   #
#      $  ## #
#  # #    ## #
####.  ### $ #
# ## #    ## #
#  ####  .#  #
#    #   @ ###
### ######   #
###        # #
#            #
##############",14,14,4,0,"easy_negative",12527361195309286426
"###########
###    ## #
## # #$#  #
# .# $  $ #
##$    ## #
## $   ## #
##  ###   #
#   ..@.  #
# #.####  #
#      ####
###########",11,11,5,1,"positive",10842435322415577685
"###########
# .####   #
# ### # # #
# @#  #   #
#  $ $. $ #
###  #### #
### .#### #
## # $$   #
#. $..    #
## #   ####
##  ##  ###
## $## $###
##   . .  #
###########",11,14,8,0,"easy_negative",300190631098976057
"###########
###    ## #
## # #$#  #
# *# $  $ #
##     ## #
## $   ## #
##  ###   #
#   ..@.  #
# #.####  #
#      ####
###########",11,11,5,1,"positive",10842435322415577685
"########
###. ###
### .###
#.$ $  #
##  ## #
##$$## #
## $ . #
###  . #
##   ###
#@   ###
########",8,11,5,0,"easy_negative",13398485679546064803
"###########
## ## # ###
#      . ##
## ##$#####
#       ###
###$# $.###
### ###   #
#      ## #
##   . ## #
####  $ . #
#   ##    #
### ##  ###
###  @  ###
###########",11,14,4,1,"positive",12030974179033754025
"###########
## ## # ###
#   @  . ##
## ##$#####
#       ###
###$# $.###
### ###   #
#      ## #
##   . ## #
####  $ . #
#   ##    #
### ##  ###
###     ###
###########",11,14,4,1,"positive",12030974179033754025
"###########
## ## # ###
#      . ##
## ##$#####
#       ###
###$# $.###
###@###   #
#      ## #
##   . ## #
####  $ . #
#   ##    #
### ##  ###
###     ###
###########",11,14,4,1,"positive",12030974179033754025
"###########
## ## # ###
#    $ . ##
## ##$#####
#       ###
###$#  .###
###@###   #
#      ## #
##   . ## #
####  $ . #
#   ##    #
### ##  ###
###     ###
###########",11,14,4,0,"hard_negative",12030974179033754025
"###########
## ## # ###
#      ..##
## ##$#####
#       ###
###$# $ ###
###@###   #
#      ## #
##   . ## #
####  $ . #
#   ##    #
### ##  ###
###     ###
###########",11,14,4,0,"hard_negative",12030974179033754025
"###########
## ## # ###
#      . ##
## ##$#####
#       ###
### # $.###
###@###   #
#      ## #
##   * ## #
####  $ . #
#   ##    #
### ##  ###
###     ###
###########",11,14,4,1,"positive",12030974179033754025
"###########
## ## # ###
#.       ##
## ##$#####
#       ###
### # $.###
###@###   #
#      ## #
##   * ## #
####  $ . #
#   ##    #
### ##  ###
###     ###
###########",11,14,4,0,"hard_negative",12030974179033754025
"##############
#    ##    ###
#.#  ## @  .##
# $    ###   #
### $#   $$  #
## # # #######
#  # #$ .    #
## .## ### . #
## $##   #.  #
##      ######
##############",14,11,6,0,"easy_negative",15738420452285699189
"###########
## ## # ###
#      . ##
## ##$#####
#       ###
### # $.###
### ###   #
#      ## #
##   * ##@#
####  $ . #
#   ##    #
### ##  ###
###     ###
###########",11,14,4,1,"positive",12030974179033754025
"###########
##  ## # .#
##@.# $# .#
##$$   # .#
#   .     #
# ## #. # #
# ##. $$  #
#.$ ### ###
# $   $ ###
####      #
###########",11,11,8,0,"easy_negative",16259316505083288860
"###########
##    #   #
##   #### #
##  $ ### #
####      #
## #    # #
##$ ###.  #
#  ## ### #
# .#   #. #
# .## #  .#
#  @$ $ $ #
#  $#   # #
#  .##    #
###########",11,14,6,0,"easy_negative",16148009207605711415
"########
### ## #
##  #. #
## $$  #
#    # #
#  $####
#   @#.#
# ##$  #
##   #.#
### .  #
########",8,11,4,0,"easy_negative",4899130965792036831
"##############
###    # .# ##
### ##$#   . #
# . ##$## #.##
## # $ # ##  #
####$#$$  ## #
#   $. # ##  #
# ##@  $   . #
#  #      #. #
#  .######## #
##############",14,11,8,0,"easy_negative",2789606538164637045
"##############
# # .##  .   #
# # $## #    #
# #      $####
#   #   #  @ #
# ###  ##### #
# ####  # ## #
#    #### ## #
# #   ### #  #
#          . #
#   $ .###   #
# # ## $     #
#   ##    ####
##############",14,14,4,1,"positive",12833898724828466157
"##############
# # .##  .   #
# # $## #    #
# #      $####
#   #   #    #
# ###  ##### #
# ####  # ## #
#    #### ## #
# #   ### #  #
#          . #
#   $ .###   #
# # ## $     #
#  @##    ####
##############",14,14,4,1,"positive",12833898724828466157
"##############
# # .##  .   #
# # $## #    #
# #      $####
#   #   #    #
# ###  ##### #
# ####  # ## #
#    #### ## #
# #   ### #  #
#          . #
#   $ .###   #
# # ## $     #
#   ##  @ ####
##############",14,14,4,1,"positive",12833898724828466157
"##############
# # .##  .   #
# # $## #    #
# #      $####
#   #   #    #
# ###  ##### #
# ####  # ## #
#    #### ## #
# #   ### #  #
#          . #
#   $ .###  @#
# # ## $     #
#   ##    ####
##############",14,14,4,1,"positive",12833898724828466157
"##############
####    # .. #
# #  # ###   #
# $  $  #  . #
# $.  $   ##@#
# #  #$.# ## #
#      ###   #
##############",14,8,5,0,"easy_negative",13101677229460747043
"##############
# # .##      #
# # $## #    #
# #  .   $####
#   #   #    #
# ###  ##### #
# ####  # ## #
#    #### ## #
# #   ### #  #
#          . #
#   $ .###  @#
# # ## $     #
#   ##    ####
##############",14,14,4,0,"hard_negative",12833898724828466157
"##############
# # .##  .   #
# # $## #    #
# #      $####
#@  #   #    #
# ###  ##### #
# ####  # ## #
#    #### ## #
# #   ### #  #
#          . #
#   $ .###   #
# # ## $     #
#   ##    ####
##############",14,14,4,1,"positive",12833898724828466157
"###########
#@ # ######
#.$# .# # #
# $# $$$$ #
#.$. ###. #
# .# ###$.#
####   # .#
###########",11,8,8,0,"easy_negative",2253019520410506003
"##############
## ###    #. #
#   ##  # #  #
## #  $  .#@ #
## # ## # $  #
#. $  ####$# #
## #    #  . #
##############",14,8,4,0,"easy_negative",7763602572971698941
"###########
# # ..  . #
# #  #  $ #
#.# ### $ #
#  .## #$##
#@#  # $  #
# $ ## #$##
# #. ## $ #
# # $ ##. #
#.#   #####
###########",11,11,8,0,"easy_negative",11325923833782103295
"##############
##### #     ##
#   @   ##$###
#. .# # ##  ##
# $  ##   $  #
###$#    .# .#
### ##    ####
##############",14,8,4,0,"easy_negative",12196663609620188077
"########
####   #
##  @  #
###  $ #
## .## #
### ## #
##  $..#
# $    #
# #$  ##
#   ####
# #    #
# #.$# #
# #   .#
########",8,14,5,1,"positive",363171181757135777
"########
####   #
##     #
###  $ #
## .## #
### ## #
##  $..#
# $   @#
# #$  ##
#   ####
# #    #
# #.$# #
# #   .#
########",8,14,5,1,"positive",363171181757135777
"########
####   #
##     #
### @$ #
## .## #
### ## #
##  $..#
# $    #
# #$  ##
#   ####
# #    #
# #.$# #
# #   .#
########",8,14,5,1,"positive",363171181757135777
"###########
###       #
###  # ####
#     $   #
####   #  #
# #@.# #  #
#  $   ## #
##$## $####
#   #   # #
## ###.   #
## #. #   #
#     # .##
## #  # ###
###########",11,14,4,0,"easy_negative",16943872555063664798
"########
####   #
##  .###
###.$###
###   ##
###$# ##
#   ## #
#. $   #
#@.  $ #
####   #
########",8,11,4,1,"positive",14196543001293295226
"########
####   #
## $.###
###.$###
###   ##
###$# ##
#   ## #
#. $   #
#@.    #
####   #
########",8,11,4,0,"hard_negative",14196543001293295226
"########
####   #
##   ###
###.$###
###.  ##
###$# ##
#   ## #
#. $   #
#@.  $ #
####   #
########",8,11,4,0,"hard_negative",14196543001293295226
"###########
#      ####
#.    # # #
#  $###   #
###     $.#
##  ## ####
##  ##    #
####  $## #
# #    #  #
#  $  .####
### #     #
## .#$  # #
# . #    @#
###########",11,14,5,0,"easy_negative",2261572425236867889
"########
####.  #
##  .###
###.$###
###   ##
###$# ##
#   ## #
#. $   #
#@   $ #
####   #
########",8,11,4,0,"hard_negative",14196543001293295226
"########
####   #
##   ###
###.$###
###   ##
###$# ##
#   ## #
#..$   #
#@.  $ #
####   #
########",8,11,4,0,"hard_negative",14196543001293295226
"########
####   #
##  .###
###.$###
###   ##
###$# ##
#   ## #
#. *   #
#@   $ #
####   #
########",8,11,4,1,"positive",14196543001293295226
"########
####   #
##  .###
###.$###
###   ##
###$# ##
#   ## #
#. * $ #
#@     #
####   #
########",8,11,4,1,"positive",14196543001293295226
"########
####   #
##  .###
###.$###
###   ##
###$# ##
#   ## #
#. * $ #
#      #
####  @#
########",8,11,4,1,"positive",14196543001293295226
"########
####   #
##  .###
###.$###
###   ##
###$# ##
#   ## #
#.@* $ #
#      #
####   #
########",8,11,4,1,"positive",14196543001293295226
"########
####   #
##     #
###  $ #
## .## #
### ## #
## @$..#
# $    #
# #$  ##
#   ####
# #    #
# #.$# #
# #   .#
########",8,14,5,1,"positive",363171181757135777
"##############
#####@# ######
## .    ## # #
###$# #   $$ #
#  $ ## ##   #
#  .  ##   # #
#  $## ##    #
## .##  # #  #
##..##  # #$ #
###     # # .#
##############",14,11,6,0,"easy_negative",6851144585993472981
"########
####   #
##     #
### $$ #
## .## #
### ## #
## @ ..#
# $    #
# #$  ##
#   ####
# #    #
# #.$# #
# #   .#
########",8,14,5,0,"hard_negative",363171181757135777
"###########
# ### # ###
# #  .   ##
# ### #.  #
#   $    ##
###  # # ##
###    ####
#  @#### ##
###   $   #
###  . # ##
#   $##   #
###  .# $ #
###       #
###########",11,14,4,0,"easy_negative",11780247344763408859
"########
####   #
##   $ #
###  $ #
## .## #
### ## #
## @$..#
# $    #
# #   ##
#   ####
# #    #
# #.$# #
# #   .#
########",8,14,5,1,"positive",363171181757135777
"##############
######  ##.# #
#   ## # $ # #
#   $  ##  # #
# #  .  #    #
######. #  # #
# # ##  #$   #
#  . $$  .$@.#
# # # $$  ##.#
#  .## ##### #
##############",14,11,8,0,"easy_negative",13433761528572310398
"##############
#    #..#### #
###$###$#### #
###$ #  ..   #
#  $ $.##$# ##
# #.#### $ @ #
#.     #### ##
##############",14,8,7,0,"easy_negative",344052597625436149
"###########
## #. . . #
#  $ .#   #
##$####$ .#
##$###  # #
#  @ # ####
## ###  # #
#  # $$  .#
# ##  #$  #
#  # ## . #
###########",11,11,7,0,"easy_negative",13527729534642738736
"##############
###          #
## $   ## #  #
##  #####.####
##.####      #
#   .#     ###
##.#$  ###@###
# ##$  ##    #
#  # #$## ##.#
#         ## #
# $  ### #   #
## $. #    # #
####  ## #####
##############",14,14,6,0,"easy_negative",3770157536677007105
"##############
#@### #  ##  #
# #    $ ##  #
# ### #  ##  #
#     $ .  # #
# .# # ### # #
# ## .  .  # #
#   #    $   #
### ##$##  # #
### #  ##    #
##############",14,11,4,0,"easy_negative",15017247645007252296
"###########
####    @ #
#.#  ##$  #
#.  .## $ #
# $.$.# ###
# #$# # ###
#   ###   #
###########",11,8,5,0,"easy_negative",12431295647377160691
"########
#..  ###
# # $###
# $..  #
#  $@  #
# #$## #
#   ## #
########",8,8,4,1,"positive",4483470192967890895
"########
#..  ###
# # $###
# $..  #
# $ @  #
# #$## #
#   ## #
########",8,8,4,1,"positive",4483470192967890895
"########
#..  ###
# # $###
# $..  #
# $    #
# #$## #
#@  ## #
########",8,8,4,1,"positive",4483470192967890895
"########
#..  ###
# # $###
# $.   #
#.$    #
# #$## #
#@  ## #
########",8,8,4,1,"positive",4483470192967890895
"########
#..  ###
# #$$###
# $.   #
#.     #
# #$## #
#@  ## #
########",8,8,4,1,"positive",4483470192967890895
"##############
## #.      . #
# $ ###@#$ ###
## #.$ $ . ###
## $$   ## .##
## $$ # .##.##
###. ##  #####
##############",14,8,8,0,"easy_negative",7374644177871259729
"##############
#   ..# #    #
###$$ # #   ##
###  $# #  ###
## #$.. $  . #
#    @    #  #
## #   #######
##############",14,8,5,0,"easy_negative",15182275072990660675
"########
#  .  .#
# #$#.@#
#.$ ## #
# ## .##
# ##$.##
# $$$ ##
###.$  #
###.$###
#    ###
########",8,11,8,0,"easy_negative",10317071952410552597
"###########
#.#### ##.#
#  ### ## #
#@  $  $  #
# #  #. $ #
# # ###$###
# #. #  ###
###########",11,8,4,0,"easy_negative",3693698977100316192
