board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"##############
#    ####  ###
###   ##   ###
###  $       #
##   #    ####
##  #####  #.#
## $ # ##  @ #
##     ## ####
##   # #   # #
##  ###      #
##       # $.#
## $ #  ## # #
## .  .  #   #
##############",14,14,4,0,"easy_negative",898413952664710075
"###########
###   ## ##
###.# #.  #
# $ ## # ##
# . $$$$ ##
#### ##$.##
#@. .##  ##
###########",11,8,6,0,"easy_negative",1875013611455334737
"##############
### . . ######
###  #  ### .#
#   $$$$   $.#
# ##### .$   #
# ##   ###. ##
#        @####
##############",14,8,6,0,"easy_negative",5190311159846770939
"##############
## #         #
#            #
## #  $#######
#   #  ## ####
# # #  #   $.#
#   # .   $  #
# .$@   .  # #
####$#  # $# #
#    . .   # #
##############",14,11,6,1,"positive",11100643308416997473
"###########
## #      #
#      .$ #
## #   ####
## .$#    #
##.# #$####
# ## # #@##
#      $  #
#   #.  ###
#   ##  ###
#. # $   ##
# ####   ##
#  ###  ###
###########",11,14,5,0,"easy_negative",16674256833485868502
"##############
## #         #
#            #
## #  $#######
#   #  ## ####
# #@#  #   $.#
#   # .   $  #
# .$    .  # #
####$#  # $# #
#    . .   # #
##############",14,11,6,1,"positive",11100643308416997473
"##############
###.##  ####.#
##  #    ##. #
#. $### $##  #
### $  $$ @  #
##  $ # # .# #
#  .##########
##############",14,8,6,0,"easy_negative",950782184896485119
"##############
##@#         #
#            #
## #  $#######
#   #  ## ####
# # #  #   $.#
#   # .   $  #
# .$    .  # #
####$#  # $# #
#    . .   # #
##############",14,11,6,1,"positive",11100643308416997473
"########
#@  .  #
#### # #
# $$.$ #
##  ##.#
##   # #
##$ ##.#
##$#.. #
# $ $ .#
## #####
########",8,11,7,0,"easy_negative",6600760704277087693
"##############
# .     ##   #
# $  ##@#  # #
####$## ##   #
#       # # ##
# #   # #    #
#    ## # # ##
###.     $   #
###  #  #  $ #
#  .###.  ####
##############",14,11,4,1,"positive",11065663666150109530
"##############
# .     ##  @#
# $  ## #  # #
####$## ##   #
#       # # ##
# #   # #    #
#    ## # # ##
###.     $   #
###  #  #  $ #
#  .###.  ####
##############",14,11,4,1,"positive",11065663666150109530
"##############
#   ##      ##
###.##$ #$  ##
###.  $. $@ ##
##  #.##.#$  #
###    $$   .#
##  # ## #  .#
##############",14,8,7,0,"easy_negative",9533503406866301358
"###########
#       ###
# @. #.  ##
# $ ### $.#
#  ####.$##
# ##  $$ ##
#  #   .###
###########",11,8,5,0,"easy_negative",8396973116335136738
"##############
# .     ##  @#
#    ## #  # #
####$## ##   #
#       # # ##
# #   # #    #
#    ## # # ##
###.     $$  #
###  #  #  $ #
#  .###.  ####
##############",14,11,4,1,"positive",11065663666150109530
"########
#      #
# # $ ##
# $ ####
# #.####
# # #  #
# #..$@#
#### $.#
## #.###
#..#$###
## $$ ##
##.#$ ##
#### ###
########",8,14,8,0,"easy_negative",16764073681853983708
"##############
# .     ## @ #
#    ## #  # #
####$## ##   #
#       # # ##
# #   # #    #
#    ## # # ##
###.     $$  #
###  #  #  $ #
#  .###.  ####
##############",14,11,4,1,"positive",11065663666150109530
"##############
# .     ##   #
#    ## #  # #
####$## ##   #
#       # # ##
# #   # #    #
#    ## # # ##
###.     $$ @#
###  #  #  $ #
#  .###.  ####
##############",14,11,4,1,"positive",11065663666150109530
"########
#  #   #
#. ### #
# ####.#
# $$.  #
# #$##.#
# .$## #
##$ .  #
## $$#@#
###  . #
########",8,11,7,0,"easy_negative",6766227876664126443
"##############
# ####  ######
# #### # #   #
#      # .@$ #
### ##. #$ ###
###  #$$#   ##
#. $## .#.   #
### ##  ## . #
##  #  $ # # #
####         #
##############",14,11,6,0,"easy_negative",3716702393631523961
"##############
#   ##. # ## #
# # ##  # #  #
#       #  . #
# ##   ###$ ##
#  # ### $  ##
#  # ##   $ ##
#.#    $$@#. #
# #   # # # ##
# #  ##.   ###
##############",14,11,5,1,"positive",958520252095245051
"##############
#   ##. # ## #
# # ##$ # #  #
#       #  . #
# ##   ###  ##
#  # ### $  ##
#  # ##   $ ##
#.#    $$@#. #
# #   # # # ##
# #  ##.   ###
##############",14,11,5,1,"positive",958520252095245051
"##############
#   ##. # ## #
# # ##$ # #  #
#       #  . #
# ##   ###  ##
#  # ### $  ##
#  # ##   $ ##
#.#    $$ #. #
# #   # # # ##
# #  ##+   ###
##############",14,11,5,1,"positive",958520252095245051
"##############
#   ##. # ## #
# # ##$ # #  #
#       #  . #
# ##   ###  ##
#  # ### $  ##
#  # ##   $ ##
#.#    $  #. #
# # $ # # # ##
# #  ##+   ###
##############",14,11,5,1,"positive",958520252095245051
"###########
#   #     #
# # #  #  #
#   #$ ##.#
### # #.  #
###   . # #
# $ #$# $ #
#   # #@$ #
#.#     # #
#  .# #####
###########",11,11,5,0,"easy_negative",15962305374376193311
"########
####.  #
# .#$# #
# $.  .#
####$ @#
#.$$$###
# .$ ###
## ##.##
# $  . #
## ## ##
########",8,11,8,0,"easy_negative",9427001553519414971
"##############
#   ##. # ## #
# # ##$ # #  #
#       #  . #
# ##   ###  ##
#  # ### $  ##
#  # ##   $ ##
# #    $  #..#
# # $ # # # ##
# #  ##+   ###
##############",14,11,5,0,"hard_negative",958520252095245051
"########
###.## #
## $#. #
## $   #
# # $$ #
# #@####
# #   .#
#  $## #
# # #  #
#..  ###
########",8,11,5,0,"easy_negative",2933808147844338507
"##############
#   ##. # ## #
# # ##$ # #  #
#       #  . #
# ##   ###  ##
#  # ### $  ##
#  # ##   $ ##
#.#    $  #. #
# # $ # # #.##
# #  ##@   ###
##############",14,11,5,1,"positive",958520252095245051
"########
### # ##
### $  #
# $$#.##
#  .$ ##
# #. .##
#### @##
########",8,8,4,0,"easy_negative",1881523836970759423
"###########
# .### ## #
#  ### #  #
# ## . #$ #
# #. # $ .#
# # ### # #
# #  #   @#
# $.$###$ #
###   ##$ #
###  . #  #
###########",11,11,6,0,"easy_negative",16400901328414773910
"##############
#       ## .##
#  ## @  # $##
# #####  #$ ##
#### ## .$.  #
#. $ ## ##   #
#       ##   #
##############",14,8,4,1,"positive",17384747006710376958
"##############
#       ## .##
#  ## @  # $##
# #####$ #  ##
#### ## .$.  #
#. $ ## ##   #
#       ##   #
##############",14,8,4,0,"hard_negative",17384747006710376958
"##############
#       ## .##
#  ## @  # $##
# #####  #$ ##
#### ## .$   #
#. $ ## ##   #
#       ##.  #
##############",14,8,4,1,"positive",17384747006710376958
"##############
#       ## .##
#  ## @  # $##
# #####  #$ ##
#### ##$.$   #
#.   ## ##   #
#       ##.  #
##############",14,8,4,0,"hard_negative",17384747006710376958
"##############
#       ## .##
#  ## @  #$ ##
# #####  #$ ##
#### ## .$   #
#. $ ## ##   #
#       ##.  #
##############",14,8,4,0,"hard_negative",17384747006710376958
"##############
#       ## .##
#  ## @  # $##
# #####  #$ ##
#### ## .$   #
#  $ ##.##   #
#       ##.  #
##############",14,8,4,0,"hard_negative",17384747006710376958
"##############
#      .## .##
#  ## @  # $##
# #####  #$ ##
#### ##  $   #
#. $ ## ##   #
#       ##.  #
##############",14,8,4,0,"hard_negative",17384747006710376958
"##############
#       ## .##
#  ##    # $##
# #####  #$ ##
#### ## .$   #
#. $ ## ##   #
#       ##.@ #
##############",14,8,4,0,"hard_negative",17384747006710376958
"##############
#       ## .##
# @##    # $##
# #####  #$ ##
#### ## .$   #
#. $ ## ##   #
#       ##.  #
##############",14,8,4,1,"positive",17384747006710376958
"##############
#       ## .##
#  ##    # $##
# #####  #$ ##
#### ## .$  @#
#. $ ## ##   #
#       ##.  #
##############",14,8,4,0,"hard_negative",17384747006710376958
"##############
#       ## .##
#  ##    # $##
# #####  #$ ##
#### ## .$   #
#.@$ ## ##   #
#       ##.  #
##############",14,8,4,1,"positive",17384747006710376958
"##############
#       ## .##
#  ##    # $##
# #####  #$ ##
#### ## .$   #
#.@  ##$##   #
#       ##.  #
##############",14,8,4,0,"hard_negative",17384747006710376958
"##############
#       ## .##
#  ##    # $##
# #####  #  ##
#### ## .$   #
#.@$ ## ## $ #
#       ##.  #
##############",14,8,4,1,"positive",17384747006710376958
"########
# .  . #
#.#$## #
#   ## #
## # $ #
# $$ # #
## #   #
## ### #
#.$ #@ #
## # $ #
#  .$  #
#  #.# #
#### . #
########",8,14,7,0,"easy_negative",7062298852022829782
"###########
# .  #  . #
# $ ###$# #
# .$ #.$ .#
### ###.  #
###$ # $###
#    @  ###
###########",11,8,6,0,"easy_negative",4463103994285200634
"##############
#####. ###.  #
#.  #    #$  #
#   #  ..@$  #
# . #$# # $ ##
###  $$ # $.##
### # # #  ###
##############",14,8,7,0,"easy_negative",13951848935330823594
"###########
# #       #
#.#   $ #.#
# # ###   #
# . ##. . #
# .###   ##
####   $###
# # #$    #
# # # $ # #
# # #$$####
#.$$      #
# . ## @ ##
######  ###
###########",11,14,8,0,"easy_negative",13808287862194425136
"##############
#   ##.# #  ##
# # #    $  ##
#      # #  ##
##$# ###  # ##
# $ .###     #
## #   #  # ##
#  @##. ### ##
# ####$  #   #
# ##  .   # ##
##############",14,11,4,0,"easy_negative",8050378651492740825
"##############
#         #  #
# #     ###  #
#   ### ###  #
### $ $$  @  #
##  #   #  # #
#   ##$   ####
# ##     ..  #
# ##   ###   #
#      .     #
#  ## #   ####
#  #   #    ##
#  ##.###    #
##############",14,14,4,1,"positive",10652740495824697409
"###########
# ##.  #. #
#  #$# ##.#
# .. $ #  #
## $#     #
##  # $## #
##  #  ## #
# $$   #  #
# #. ###  #
#### ### @#
###########",11,11,6,0,"easy_negative",231753106990439996
"##############
#         #  #
# #     ###  #
#   ### ###  #
### $ $$     #
##  #   #  # #
#   ##$   ####
# ##     ..@ #
# ##   ###   #
#      .     #
#  ## #   ####
#  #   #    ##
#  ##.###    #
##############",14,14,4,1,"positive",10652740495824697409
"##############
# .       ## #
####  $ # #  #
#  .   ###   #
##. # $.$  ###
##$ ## $## ###
##  # $ ##   #
#@ .#$# ### ##
###     ##   #
###.# #   #.##
##############",14,11,7,0,"easy_negative",17601853218927850558
"##############
#  #### # ####
#  ## $.# # ##
#  #    #@  ##
## $      .  #
##  $#  #$   #
##  . .   ####
##############",14,8,4,1,"positive",4458674835379088846
"##############
#  #### # ####
#  ## $.# # ##
# .#    #@  ##
## $      .  #
##  $#  #$   #
##    .   ####
##############",14,8,4,1,"positive",4458674835379088846
"##############
#  #### # ####
#  ## $.# # ##
# .#    #@  ##
## $      .  #
##  $#  #$   #
##     .  ####
##############",14,8,4,1,"positive",4458674835379088846
"##############
#  #### # ####
#  ## $.# # ##
# .#    #@  ##
## $      .  #
## $ #  #$   #
##     .  ####
##############",14,8,4,1,"positive",4458674835379088846
"##############
#  #### # ####
#  ## $.# # ##
# .#    #@  ##
## $.        #
## $ #  #$   #
##     .  ####
##############",14,8,4,1,"positive",4458674835379088846
"###########
###### # ##
##  ##..  #
### . $#@##
# $   . $ #
###$ # $###
### .   ###
###########",11,8,5,0,"easy_negative",12474756038697772044
"##############
# .#         #
#  #@##$#$#. #
#  #$##$  ## #
##   $ .## . #
###$.#$$## ###
##   .  .. ###
##############",14,8,8,0,"easy_negative",642524615928525386
"###########
##  ## #.##
###.##$$  #
##   $ # ##
####    . #
# # $ #.# #
# $@ ##   #
#.  $  #  #
##    ## ##
###  ######
#   ###  ##
#  $#   .##
#     .  ##
###########",11,14,7,0,"easy_negative",17752489461857335584
"###########
####  ### #
## #  ##  #
#  #  #   #
#.  #    ##
#   #   ###
#   #.   ##
###    # ##
###. ## $ #
#    ### ##
## #$ $  .#
#@ $  ### #
## # #### #
###########",11,14,4,0,"easy_negative",17496136251230710539
"##############
#         #  #
# #     ###  #
#   ### ###  #
### $ $$     #
##  #   #  # #
#.  ##$   ####
# ##      .@ #
# ##   ###   #
#      .     #
#  ## #   ####
#  #   #    ##
#  ##.###    #
##############",14,14,4,1,"positive",10652740495824697409
"##############
#.# ##    ####
# # #@. ### ##
# #     ###  #
#     $# ###.#
#   ## $  ## #
# . ## #$# . #
####   # ### #
#    #$$  ## #
# . $  # #   #
######$##### #
## ###$ # ## #
##      .  . #
##############",14,14,8,0,"easy_negative",17515231247188732128
"###########
## #     .#
# $$.##$###
##$# ##$###
##$ ## .$ #
##. #...$@#
###  ##  .#
###########",11,8,8,0,"easy_negative",11031334496656357839
"##############
#         #  #
# #     ###  #
#   ### ###  #
### $ $$     #
##  #   #$ # #
#.  ##    ####
# ##      .@ #
# ##   ###   #
#      .     #
#  ## #   ####
#  #   #    ##
#  ##.###    #
##############",14,14,4,1,"positive",10652740495824697409
"###########
###      ##
###$@## .##
#   .## $##
# #.##    #
# #$## #. #
# #    ## #
# # #   $ #
# # #$  # #
# # # .   #
###########",11,11,5,0,"easy_negative",3748306090870279947
"##############
#         #  #
# #     ###  #
#   ### ###  #
### $ $$     #
##  #   #$ # #
#.  ##    ####
# ##      .  #
# ##   ###   #
#      .     #
#  ## # @ ####
#  #   #    ##
#  ##.###    #
##############",14,14,4,1,"positive",10652740495824697409
"##############
#   ##  ###  #
#@####   ### #
# ##     ##  #
#  $ ## ##   #
#   $ #  #   #
#.  ###  $.  #
###  #. ######
##  ###  #  ##
#### #     ###
#  $     # ###
# ###  # #  ##
# #######  . #
##############",14,14,4,0,"easy_negative",13525277991236604532
"########
##   ###
###   ##
## $. ##
# ..####
# $$ $ #
# .  @ #
########",8,8,4,1,"positive",15575372955835820620
"########
##   ###
###   ##
## $. ##
# ..####
# $$ $ #
# . @  #
########",8,8,4,1,"positive",15575372955835820620
"########
##   ###
###   ##
## $. ##
# .*####
# $$   #
# . @  #
########",8,8,4,1,"positive",15575372955835820620
"########
##   ###
###   ##
## $. ##
#@.*####
# $$   #
# .    #
########",8,8,4,1,"positive",15575372955835820620
"########
##   ###
###   ##
## $. ##
# .*####
# $$   #
# .   @#
########",8,8,4,1,"positive",15575372955835820620
"########
#.   #.#
# ##.# #
#.##$# #
## #$$ #
# .$.$ #
## # $ #
## .@###
###$$###
##    .#
########",8,11,8,0,"easy_negative",5512985388550502954
"###########
####### ###
# #   $ ###
#  $      #
#   #  #  #
#  ##. #$@#
# ###  #  #
### ###.  #
###     # #
#         #
###$##  $.#
### ##.## #
# .    ## #
###########",11,14,5,0,"easy_negative",13191840431816963018
"###########
## # #.  .#
# @  #  # #
## # #.   #
###   ##  #
##.  .##  #
#   $.##$.#
##$#$$$.  #
# $ $##   #
## # ######
###########",11,11,8,0,"easy_negative",613278558860890863
"###########
#.#####   #
# ### # # #
#     #   #
#### #### #
# $ . ### #
#     #   #
#### $$ # #
#   ### # #
#   # # # #
## $ .   .#
## @ #  # #
##  ###   #
###########",11,14,4,0,"easy_negative",12553968823188197390
"########
####   #
# $ $# #
#.$ @..#
# ##  ##
# #   ##
# ##$$##
##     #
###$ ###
##   ###
# ## ###
#.##. ##
#     .#
########",8,14,6,0,"easy_negative",14896378828157889829
"###########
#     .## #
#. . $@## #
####  $   #
#### ##$  #
# # $## # #
#       . #
###########",11,8,4,1,"positive",5273861720710590576
"###########
#     .## #
#. . $@## #
####  $  .#
#### ##$  #
# # $## # #
#         #
###########",11,8,4,1,"positive",5273861720710590576
"########
### ####
##.$# ##
## $$ ##
#..### #
# ###  #
#@ # . #
#.# $$ #
# #.## #
# # ## #
# $ # ##
# # $$ #
# ..# ##
########",8,14,8,0,"easy_negative",11817689622347072906
"###########
#     .## #
#. . $@## #
####   $ .#
#### ##$  #
# # $## # #
#         #
###########",11,8,4,1,"positive",5273861720710590576
"###########
#     .## #
#  . $@## #
####   $..#
#### ##$  #
# # $## # #
#         #
###########",11,8,4,1,"positive",5273861720710590576
"###########
#      ## #
#  . $@## #
#### . $..#
#### ##$  #
# # $## # #
#         #
###########",11,8,4,1,"positive",5273861720710590576
"###########
##  # . .##
## $#.$# ##
##.$# $####
##.$##..$ #
## $##$##.#
##     ##@#
###########",11,8,8,0,"easy_negative",10219098966217484087
"###########
####### ###
# .. #   ##
#  $# #  ##
#      .  #
###  # ## #
###  $ ## #
# $.$ $$. #
#.## #@## #
# ####### #
###########",11,11,6,0,"easy_negative",15476208709747669275
"########
## #####
#.  .. #
## #$$ #
##    ##
##$$@###
##.$  ##
#   ##.#
### #  #
###    #
########",8,11,5,0,"easy_negative",17487307825016891880
"##############
#   ###   ##.#
###$#  $# ## #
###$##      .#
#   $$. ##   #
#.#### # #  ##
# ####$#  ####
##  ## ##  ###
##  #  #. $###
###     ..@  #
##############",14,11,7,0,"easy_negative",8884444143206915694
"###########
#   ###   #
# @   # # #
#  $      #
## ##.## ##
#         #
##$## ##$##
# $   #   #
#.. # #  .#
#   ###   #
###########",11,11,4,1,"positive",7878845714825524044
"###########
#   ###   #
#     # # #
#  $     @#
## ##.## ##
#         #
##$## ##$##
# $   #   #
#.. # #  .#
#   ###   #
###########",11,11,4,1,"positive",7878845714825524044
"###########
#   ###   #
#     # # #
#  $     @#
## ##.## ##
#         #
##$## ##*##
# $   #   #
#.. # #   #
#   ###   #
###########",11,11,4,1,"positive",7878845714825524044
"###########
#   ###   #
#     # # #
#  $      #
## ##.## ##
#         #
##$## ##*##
# $  @#   #
#.. # #   #
#   ###   #
###########",11,11,4,1,"positive",7878845714825524044
"###########
###       #
###$ #### #
#  $$#### #
##  $ # . #
### $ # # #
##.  ######
# ##.######
#  #  # @ #
#.      $ #
# #####   #
# ##.# .# #
#         #
###########",11,14,6,0,"easy_negative",531408294002735392
"###########
#   .  # .#
#@#  #$#  #
# . $. # .#
# #### $  #
#  ###$   #
#  $$  ####
###.  $. ##
###  ## ###
#    ##  ##
###########",11,11,7,0,"easy_negative",12860634938456148905
"###########
#   ###   #
#     # # #
#  $      #
## ##.## ##
#         #
##$## ##*##
# $  @#   #
#.  # # . #
#   ###   #
###########",11,11,4,1,"positive",7878845714825524044
"########
### ####
###  # #
#.$  $@#
## #. .#
#  .## #
##$### #
#  $ $.#
####$$.#
# .    #
########",8,11,7,0,"easy_negative",5870326736093216042
"########
#      #
#    #.#
####$  #
## $  ##
###$. ##
##   ###
### ## #
##  #.@#
#      #
## ## ##
#  $   #
##.## ##
########",8,14,4,0,"easy_negative",12506660860145550189
"###########
# ## ## ###
#  # ##  ##
# .    $@ #
#  .#.# # #
# #  $ ####
#   # # # #
## #. #   #
# $$  #   #
## # .# . #
# $   .$ ##
#### ##$$##
# .  ##  ##
###########",11,14,8,0,"easy_negative",1014914161960055233
"##############
#   ##    ####
#   #   # .  #
# $ .        #
#  ## # ##$  #
#  #  .  # #.#
#  ## #$   $ #
#   #     # ##
# #### ## ####
# ### @##    #
##############",14,11,4,1,"positive",8025150517424636568
"##############
#   ##    ####
#   #   # .  #
# $ .        #
#  ## # ##$  #
#  #  .  #$#.#
#  ## #    $ #
#   #     # ##
# #### ## ####
# ### @##    #
##############",14,11,4,0,"hard_negative",8025150517424636568
"##############
#   ##    ####
#   #   # .  #
#   .        #
#  ## # ##$  #
#  #  .  # #.#
# $## #$   $ #
#   #     # ##
# #### ## ####
# ### @##    #
##############",14,11,4,1,"positive",8025150517424636568
"##############
#            #
#   ###$#$$ .#
#   $$..  ####
#.# #  #   $ #
# # #  ##.## #
# #.#  # .## #
#  $### ## .@#
##    $ ##  ##
###       ####
##############",14,11,8,0,"easy_negative",6144358808892839097
"###########
#  # ##   #
#  #  ### #
# ## $ ## #
#.  .# $$ #
### ###$  #
###  #@ ..#
###########",11,8,4,0,"easy_negative",11292698690633326651
"##############
#   ##    ####
#   #   # .  #
#            #
#  ## # ##$  #
#  #  .  # #.#
# $## #$   $ #
#   #  .  # ##
# #### ## ####
# ### @##    #
##############",14,11,4,1,"positive",8025150517424636568
