run_id,generation,pushes,board_string,width,height,boxes
39,11,24,"##############
#########    #
#  #   #   ###
# ##   #   ###
#    #.   $  #
#  #### ##   #
# ## #  ######
#### $$@ .  .#
# #  # $#  ###
#.         ###
##############",14,11,4
39,13,25,"##############
#########    #
#  #   #  $###
# ##   #   ###
#    #..     #
#@ #### ##   #
# ## #  ######
#### $      .#
# #  # $#$ ###
#.         ###
##############",14,11,4
39,14,27,"##############
#########    #
#  #   #  $###
# ##   #   ###
#    #..     #
#@ ####.##   #
# ## #  ######
#### $      .#
# #  #$$#$ ###
#.         ###
##############",14,11,5
39,15,29,"##############
#########    #
#  #   #  $###
# ##   #   ###
#    #.. . $ #
#@ ####.##   #
# ## #  ######
#### $      .#
# #  #$$#$ ###
#.         ###
##############",14,11,6
39,16,33,"##############
#########    #
#  #   #  $###
# ##   #   ###
#    #.. . $ #
#@ ####.##   #
# ## # $######
#### $.     .#
# #  #$$#$ ###
#.         ###
##############",14,11,7
39,21,35,"##############
#########    #
#  #   #  $###
# ##   #   ###
#    #.. . $ #
#@ ####.##   #
# ## # $######
#### $      .#
# #  #$$#$ ###
#.    .    ###
##############",14,11,7
39,35,36,"##############
#########    #
#  #   # .$###
# ##   # $ ###
#    #.. . $ #
#  ####.## @ #
# ## # $######
####  $      #
# #  # $#$ ###
#..        ###
##############",14,11,7
39,39,38,"##############
#########    #
#  #   # .$###
# ##   # $ ###
#    #..$.   #
# @####.##   #
# ## # $######
####         #
# #  #$$#$ ###
#..        ###
##############",14,11,7
39,41,39,"##############
#########    #
#  #   # .$###
# ##   # $ ###
#    #.* .   #
# @####.##   #
# ## # $######
####         #
# #  #$$#$ ###
#..        ###
##############",14,11,7
39,45,40,"##############
#########    #
#  #   #. $###
# ##   # $ ###
#    #+* .   #
#  ####.##   #
# ## # $######
####         #
# #  #$$#$ ###
#..        ###
##############",14,11,7
39,65,41,"##############
#########    #
#  #   #. $###
# ##   # $ ###
#    #+* .   #
#  ####*##   #
# ## #  ######
####         #
# #  #$$#$ ###
#..        ###
##############",14,11,7
40,0,10,"########
# ##  ##
# ## .##
#  $  ##
#   #  #
# # # @#
#   #  #
########",8,8,1
40,1,12,"########
# ##  ##
# ## .##
#  $  ##
# $ #  #
# #.# @#
#   #  #
########",8,8,2
40,4,13,"########
# ##  ##
# ## +##
#   $ ##
# $ #  #
# #.#  #
#   #  #
########",8,8,2
40,6,15,"########
# ##  ##
#.##$.##
#  $  ##
#   #@ #
# # #  #
#   #  #
########",8,8,2
40,7,18,"########
# ##  ##
#.##$.##
#  $. ##
#   #@ #
# #$#  #
#   #  #
########",8,8,3
40,9,19,"########
# ##  ##
#.##$.##
#  $. ##
#  $#@ #
# # #  #
#   #  #
########",8,8,3
40,14,20,"########
#.##  ##
#.##$.##
#   $ ##
#   #@ #
# #$#  #
#   #  #
########",8,8,3
40,23,21,"########
#.##  ##
# ##$.##
#   * ##
#  $#@ #
# # #  #
#   #  #
########",8,8,3
40,30,25,"########
#.## .##
# ##$ ##
#   $ ##
#   # @#
# #$#  #
#   #. #
########",8,8,3
40,37,26,"########
#.## .##
# ##$ ##
#   $@##
#  $#  #
# # #  #
#   #. #
########",8,8,3
40,49,28,"########
#.## +##
# ##$.##
#   $ ##
#  $#  #
# # #  #
#   #  #
########",8,8,3
41,0,5,"###########
###   ##  #
##    ### #
#  $ ###  #
# #   . @##
# # ## # ##
# # ## ####
###########",11,8,1
41,1,7,"###########
###   ##@ #
##  $.### #
#    ###  #
# #    $ ##
# #.## # ##
# # ## ####
###########",11,8,2
41,3,10,"###########
###.  ##  #
##  $ ### #
#@ $ ###  #
# # $ .. ##
# # ## # ##
# # ## ####
###########",11,8,3
41,4,12,"###########
###  .##  #
##  $ ### #
#@ $ ###  #
# # $ .. ##
# # ## # ##
# # ## ####
###########",11,8,3
41,5,13,"###########
###  .##  #
##  $ ### #
#@ $$###  #
# # $ .. ##
# #.## # ##
# # ## ####
###########",11,8,4
41,17,14,"###########
###  .##  #
## $  ### #
# @$$###  #
# # $ .. ##
# #.## # ##
# # ## ####
###########",11,8,4
41,19,16,"###########
###  .##  #
##@$  ### #
#  $$###  #
# # $  ..##
# #.## # ##
# # ## ####
###########",11,8,4
41,26,17,"###########
###   ##  #
##@$  ### #
#  $$###  #
# #  $...##
# #.## # ##
# # ## ####
###########",11,8,4
41,37,18,"###########
###   ##  #
##@$  ### #
#  $$###  #
# # $ ...##
# #.## # ##
# # ## ####
###########",11,8,4
41,47,19,"###########
###   ##  #
## $  ### #
# $ $###  #
# # $ ...##
#@#.## # ##
# # ## ####
###########",11,8,4
41,56,20,"###########
###   ##  #
## $  ### #
# $ $###  #
#@# $ ...##
# # ## # ##
# #.## ####
###########",11,8,4
42,0,13,"##############
####    #    #
## # #  #  # #
#  #### #    #
#            #
#### #$### # #
## #         #
#    #   ### #
# # ###  ##@ #
#    #   #   #
#  #     ### #
# ##  #  ## .#
#  # ##  #   #
##############",14,14,1
42,1,20,"##############
####    #    #
## # #  #. # #
#  #### #    #
#     $      #
#### #$### # #
## #         #
#    #   ### #
# # ###  ##@ #
#    #   #   #
#  #     ### #
# ##  #  ## .#
#  # ##  #   #
##############",14,14,2
42,2,23,"##############
####  @ #  . #
## # #  #  # #
#  #### #    #
#            #
#### # ### # #
## #        .#
#    #   ### #
# # ###$ ##  #
#    #   #   #
#  #     ### #
# ##  # $##  #
#  # ##  #   #
##############",14,14,2
42,3,31,"##############
####  @ #  . #
## # #  #. # #
#  #### #    #
#    $       #
#### # ### # #
## #        .#
#    #   ### #
# # ###$ ##  #
#    #   #   #
#  #     ### #
# ##  # $##  #
#  # ##  #   #
##############",14,14,3
42,4,38,"##############
####  @ #  . #
## # #  #. # #
#  #### #    #
#    $       #
#### #.### # #
## #        .#
#    #   ### #
# # ###$ ##  #
#    # $ #   #
#  #     ### #
# ##  # $##  #
#  # ##  #   #
##############",14,14,4
42,5,39,"##############
####  @ #  . #
## # #  #. # #
#  #### #    #
#    $       #
#### #.### # #
## #         #
#   .#   ### #
# # ###$ ##  #
#    # $ #   #
#  #     ### #
# ##  # $##  #
#  # ##  #   #
##############",14,14,4
42,6,42,"##############
####  @ #  . #
## # #  #. # #
#  #### #    #
#    $       #
#### #.### # #
## #     $   #
#   .#   ### #
# # ###$ ##  #
#    # $ #   #
#  #  .  ### #
# ##  # $##  #
#  # ##  #   #
##############",14,14,5
42,7,46,"##############
####    #  . #
## # #  #. # #
#  #### # . @#
#    $  $ .  #
#### # ### # #
## #      $ .#
#    # $ ### #
# # ###$ ##  #
#    # . #   #
#  #     ### #
# ##  # $##  #
#  # ##  #   #
##############",14,14,6
42,8,60,"##############
####  @ #  . #
## # #  #. # #
#  #### #.   #
#    $    .  #
#### #.### # #
## #      $ .#
#    #   ### #
# # ###$ ##  #
#    # $ #   #
#  #  $  ### #
# ##  # $##  #
#  # ##  #   #
##############",14,14,6
42,10,69,"##############
####    #  . #
## # #  #..# #
#  #### #.   #
#    $ $  .  #
#### #.###@# #
## #      $ .#
#    #   ### #
# # ###$ ##  #
#    # $ #   #
#  #  $  ### #
# ##  # $##  #
#  # ##  #   #
##############",14,14,7
42,12,71,"##############
####    #. . #
## # #  #. # #
#  #### #.   #
#    $    .  #
#### # ###@# #
## #      $ .#
#    #   ### #
# # ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,6
42,15,76,"##############
####    #. . #
## # #  #. # #
#  #### #.   #
#    $    .  #
#### # ###@# #
## #  $   $..#
#    #   ### #
# # ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,7
42,20,79,"##############
####    #. . #
## # #  #. # #
#  #### #.   #
#    $  $ .. #
####.# ### # #
## #      $ @#
#    #   ### #
# # ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,7
42,25,80,"##############
####    #. . #
## # #  #. # #
#  #### #.   #
#       $ .. #
####.# ### # #
## #  $   $ @#
#    #   ### #
# # ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,7
42,26,83,"##############
####    #. . #
## # #  #. # #
#  #### #.   #
#    $    .. #
####.# ### # #
## #  $   $ @#
#    #   ### #
# # ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,7
42,35,86,"##############
####    #... #
## # #  #. # #
#  #### #.   #
#    $     . #
####.# ### # #
## #  $   $  #
#    #   ### #
#@# ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,7
42,40,87,"##############
####    #... #
## # #  #. # #
#  #### #.   #
#    $     . #
####.# ### # #
## #  $   $  #
#    #   ### #
# # ###$$##  #
#    # $ #   #
#  #  $  ### #
# ##@ #  ##  #
#  # ##  #   #
##############",14,14,7
42,43,89,"##############
####    #... #
## # #  #. # #
#  #### #.   #
#    $    .. #
#### # ### # #
##@#  $   $  #
#    #   ### #
# # ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,7
42,46,90,"##############
####    #... #
## # #  #. # #
#  #### #.   #
#    $    .. #
#### # ### # #
## # $    $  #
# @  #   ### #
# # ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,7
42,59,92,"##############
####    #... #
## # #  #. # #
#  #### #.   #
#          . #
#### #$###.# #
## #  $   $  #
#   @#   ### #
# # ###$ ##  #
#    # $$#   #
#  #  $  ### #
# ##  #  ##  #
#  # ##  #   #
##############",14,14,7
43,0,13,"###########
#######   #
# #     . #
#  $   ####
###  #  @##
###  #  ###
#    #   ##
#    # # ##
# #  #    #
#### # # ##
###########",11,11,1
43,1,14,"###########
#######   #
# #       #
#      ####
###@ #   ##
###  # $###
#    #  .##
#   $# # ##
# #  #.   #
#### # # ##
###########",11,11,2
43,3,21,"###########
#######   #
# #       #
#    . ####
###$ #   ##
###  # $###
# @  #  .##
#   $# # ##
# #  #.   #
#### # # ##
###########",11,11,3
43,4,26,"###########
#######   #
# #     . #
#  $  .####
### .#  @##
###  # $###
#  $.#   ##
#   $# # ##
# #  #    #
#### # # ##
###########",11,11,4
43,7,27,"###########
#######   #
# #       #
#  $  .####
### .#  @##
###  # $###
#  $.#   ##
# . $# # ##
# #  #    #
#### # # ##
###########",11,11,4
43,8,34,"###########
#######   #
# #     . #
#  $$@.####
### .#   ##
###  #$$###
#  $.#   ##
# . $#.# ##
# #  #    #
#### # # ##
###########",11,11,6
43,9,38,"###########
#######   #
# #     ..#
#  $$@ ####
### .#   ##
###  #$$###
#  $.#   ##
# . $#.# ##
# #  #    #
#### # # ##
###########",11,11,6
43,16,40,"###########
#######   #
# #     . #
#  $ $ ####
###  #.  ##
###  #$$###
#  $.#   ##
#. @*#.# ##
# #  #    #
#### # # ##
###########",11,11,6
43,22,41,"###########
#######   #
# #     . #
#  $ $ ####
###  #.  ##
###  #$$###
#  $*#   ##
#. @.#.# ##
# #  #    #
#### # # ##
###########",11,11,6
43,24,44,"###########
#######   #
# # .     #
#  $ $ ####
###  #.  ##
###  #$$###
#  $.#   ##
#+  *#.# ##
# #  #    #
#### # # ##
###########",11,11,6
43,31,45,"###########
#######   #
# #     . #
#  $ $ ####
###  #   ##
###  #*$###
#  $*#   ##
#@. .#.# ##
# #  #    #
#### # # ##
###########",11,11,6
43,38,46,"###########
#######   #
# # ..    #
#  $ $ ####
###  #.  ##
###  #$$###
#  $ #   ##
#. .*# # ##
# # @#    #
#### # # ##
###########",11,11,6
43,43,50,"###########
#######   #
# # ..    #
#  $ $ ####
###  #.  ##
###  #$$###
#  $ # @ ##
#. .*# # ##
# #  #    #
#### # # ##
###########",11,11,6
43,48,53,"###########
#######   #
# # ..    #
#  $ $ ####
### $#.  ##
###  #$$###
#  $ # @ ##
#. ..# # ##
# #  #    #
#### # # ##
###########",11,11,6
43,62,57,"###########
#######   #
# # ..    #
#  $ $ ####
### $#.  ##
###  #$$###
#  $ # @ ##
#. . # # ##
#.#  #    #
#### # # ##
###########",11,11,6
44,0,14,"###########
#         #
##  ### # #
###       #
###  ###  #
## #  ##  #
#  #   # .#
#     # ###
##  $## ###
###   #@  #
### #     #
### #   # #
#   #  ####
###########",11,14,1
44,1,17,"###########
#         #
##  ### # #
###       #
###  ###  #
## #  ##  #
#  #   # .#
#     # ###
##  $## ###
###   #@  #
### #  $. #
### #   # #
#   #  ####
###########",11,14,2
44,2,18,"###########
#         #
##  ### # #
###       #
###  ###  #
## #  ##  #
# .#$  # .#
#     # ###
##  $## ###
###   #@  #
### #     #
### #   # #
#   #  ####
###########",11,14,2
44,3,21,"###########
#         #
##  ### # #
###       #
### .###  #
## #  ##  #
#  #   # .#
#  $  # ###
##  $## ###
###   #@  #
### #  $. #
### #   # #
#   #  ####
###########",11,14,3
44,5,24,"###########
#   .     #
##  ### # #
###       #
###  ###  #
## #  ##  #
#  #   # .#
#     # ###
## $$## ###
###   #@  #
### #     #
### #   # #
#   #  ####
###########",11,14,2
44,6,29,"###########
#   .     #
##  ### # #
###       #
###  ###  #
## #  ##  #
#  #   # .#
#     # ###
## $$##.###
###   #@  #
### #   $ #
### #   # #
#   #  ####
###########",11,14,3
44,9,34,"###########
#   .     #
##  ### # #
###.      #
### $###  #
## #  ##  #
#  #   # .#
#     # ###
## $$## ###
###   #   #
### #     #
### #  @# #
#   #  ####
###########",11,14,3
44,14,36,"###########
#   .     #
##  ### # #
###.   $  #
###  ###  #
## #  ##  #
#  #   # .#
#     # ###
## $$##.###
###  .#   #
### #@ $$ #
### #   # #
#   #  ####
###########",11,14,5
44,17,37,"###########
#   .     #
##  ### # #
###.      #
###  ###$ #
## #  ##  #
#  #   # .#
#     # ###
## $$## ###
### $.#   #
### #@  $ #
###.#   # #
#   #  ####
###########",11,14,5
44,20,39,"###########
#   .     #
##  ### # #
###.  $   #
###  ###$ #
## #  ##. #
#  #   # .#
#     # ###
## $$## ###
### $.#   #
### #@  $ #
###.#   # #
#   #  ####
###########",11,14,6
44,21,41,"###########
#   .     #
## .###$# #
###.  $   #
###  ###$ #
## #  ##. #
#  #   # .#
#     # ###
## $$## ###
### $.#   #
### #@  $ #
###.#   # #
#   #  ####
###########",11,14,7
44,23,45,"###########
#   .     #
## .### # #
###.  $ $ #
###  ###$ #
## #  ##. #
#  #   # .#
#     # ###
## $$## ###
### $.#   #
### #@  $ #
###.#   # #
#   #  ####
###########",11,14,7
44,26,46,"###########
#.  .     #
## .### # #
###.  $ $ #
###  ###$ #
## #  ##  #
#  #   # .#
#     # ###
## $$## ###
### $.#   #
### #@  $ #
###.#   # #
#   #  ####
###########",11,14,7
44,34,53,"###########
#. ..     #
## .### # #
###.  $ $ #
###  ###$ #
## #  ##  #
#  #   #  #
#     # ###
## $$## ###
### $.#   #
### #   $ #
###.#   # #
#   # @####
###########",11,14,7
44,43,56,"###########
#....     #
## .### # #
###   $ $ #
###  ###$ #
## #  ##  #
#  #   #  #
#     #@###
## $$## ###
### $.#   #
### #   $ #
###.#   # #
#   #  ####
###########",11,14,7
44,45,61,"###########
#  ...    #
## .### # #
###.  $ $ #
###  ###$ #
## #  ##  #
#  #   #  #
#     # ###
## $$## ###
### $.#   #
### #   $ #
###.#@  # #
#   #  ####
###########",11,14,7
44,66,65,"###########
#  ....   #
##  ### # #
###.  $ $ #
###  ###$ #
## #  ##  #
#  #   #  #
#     # ###
## $$## ###
### $.# @ #
### #   $ #
###.#   # #
#   #  ####
###########",11,14,7
45,0,6,"##############
##        ####
##   #       #
##  ######   #
#      ##   ##
#  ##  #    ##
#.########  ##
#      #######
# # $#  #  # #
#          @ #
##############",14,11,1
45,2,9,"##############
##        ####
##   #       #
## $######   #
#    . ##   ##
#  ##  #    ##
#.########  ##
#      #######
# # $#  #  # #
#          @ #
##############",14,11,2
45,3,10,"##############
##        ####
##   #       #
##  ######$  #
# $.   ##   ##
#  ##  # .  ##
#.########  ##
#      #######
# # $#  #  # #
#          @ #
##############",14,11,3
45,4,11,"##############
##        ####
##   #@      #
## $######$  #
#   .  ##   ##
#  ##  # .  ##
#.########  ##
#      #######
# # $#  #  # #
#            #
##############",14,11,3
45,6,12,"##############
##        ####
##   #       #
##  ######   #
# $.   ##  $##
#  ##  # .  ##
#.########  ##
#      #######
# # $#@ #  # #
#            #
##############",14,11,3
45,7,13,"##############
##  @     ####
##   #       #
## $######$$ #
#   .  ##   ##
#  ##  # . .##
#.########  ##
#      #######
# # $#  #  # #
#            #
##############",14,11,4
45,9,15,"##############
##  @     ####
##   #       #
## $######$$ #
#   .  ##   ##
#  ##  # . .##
#.########  ##
# .    #######
# #$$#  #  # #
#            #
##############",14,11,5
45,10,16,"##############
##  @     ####
##   #       #
## $######$$ #
#   .  ##   ##
#  ##  # . .##
#.########  ##
# . $. #######
# #$$#  #  # #
#            #
##############",14,11,6
45,11,17,"##############
##  @     ####
##   #       #
## $######$$ #
#    . ##   ##
#  ##  # . .##
#.########  ##
# ..$  #######
# #$$#  #  # #
#            #
##############",14,11,6
45,13,18,"##############
##        ####
##   #       #
## $######$$ #
#  $.. ##   ##
#  ##  # . .##
#.########  ##
# ..$  #######
# #$$#  #  # #
#        @   #
##############",14,11,7
45,14,23,"##############
##        ####
##   #       #
## $######$$ #
#. $.. ##   ##
#  ##  # . .##
#.########  ##
# . $  #######
# #$$#  #  # #
#        @   #
##############",14,11,7
45,16,26,"##############
##        ####
##   #       #
## $######$$ #
#. $ . ##   ##
#  ##  # . .##
#.########  ##
# . $  #######
# #$$#  #  # #
#        @.  #
##############",14,11,7
45,18,27,"##############
##        ####
##   #       #
## $######$$ #
#. $ . ##   ##
#  ##  # . .##
#.########  ##
# .  $ #######
# #$$#  #  # #
#        @.  #
##############",14,11,7
45,19,28,"##############
##        ####
##   #    .  #
## $######$$ #
#. $ . ##   ##
#  ##  #   .##
#.########  ##
# . $  #######
# #$$#  #  # #
#        @.  #
##############",14,11,7
45,20,29,"##############
##        ####
##   # .     #
## $######$$ #
#. $ . ##   ##
#  ##  # .  ##
#.########  ##
# . $  #######
# #$$#  #  # #
#        @.  #
##############",14,11,7
45,22,30,"##############
##        ####
##   # .     #
## $######$$ #
#. $ ..##   ##
#  ##  # .  ##
# ########  ##
# . $  #######
# #$$#  #  # #
#        @.  #
##############",14,11,7
45,25,33,"##############
##        ####
##   # .     #
## $######$  #
#. $ ..##  $##
#  ##  # .  ##
# ########  ##
# . $  #######
# #$$#  #  # #
#        @.  #
##############",14,11,7
45,28,34,"##############
##        ####
##   # .@    #
## $######$  #
#. $ ..##  $##
#  ##  # .  ##
# ########  ##
# . $  #######
# #$$#  #  # #
#          . #
##############",14,11,7
45,29,37,"##############
##      . ####
## @ # . .   #
## $######$$ #
#. $  .##   ##
#  ##  #    ##
# ########  ##
# . $  #######
# #$$#  #  # #
#         .  #
##############",14,11,7
45,31,38,"##############
##      . ####
## @ #..     #
## $######$$ #
#. $  .##   ##
#  ##  #    ##
# ########  ##
# *    #######
# #$$#  #  # #
#         .  #
##############",14,11,7
45,35,39,"##############
##      . ####
##   #..     #
##@$######$$ #
#. $  .##   ##
#  ##  #    ##
# ########  ##
# .    #######
# #$$#$ #  # #
#         .  #
##############",14,11,7
45,36,41,"##############
##      . ####
##   #..     #
## $######$$ #
#. $  .##   ##
#  ##  #    ##
# ########  ##
# .  $ #######
# #$$#  #  # #
#       @ .  #
##############",14,11,7
45,46,42,"##############
##        ####
##  @#..     #
## $######$$ #
#. $  .##   ##
#  ##  #    ##
# ########  ##
# .  $ #######
# #$$#  #  # #
#         .. #
##############",14,11,7
45,47,44,"##############
##      . ####
##   #..     #
## $######$$ #
#  $  .##   ##
#  ##  #    ##
# ########  ##
# .  $ #######
# #$$#  #  # #
#       @ .. #
##############",14,11,7
45,48,45,"##############
##      . ####
##   #..     #
## $######$$ #
# $   .##   ##
#  ##  #    ##
# ########  ##
# .  $ #######
# #$$#  #  # #
#       @ .. #
##############",14,11,7
46,0,6,"########
#   ##@#
# # ## #
#      #
####.###
#    ###
#      #
# $ ####
# #   ##
#      #
########",8,11,1
46,1,10,"########
#   ## #
#@# ## #
#      #
####.###
#    ###
#      #
# .$####
# # $ ##
#      #
########",8,11,2
46,3,13,"########
#   ##@#
# # ## #
#      #
####.###
#    ###
#  .   #
# $ ####
# #$$ ##
#     .#
########",8,11,3
46,4,14,"########
#   ## #
# # ## #
#    @ #
####.###
#   $###
#    . #
#.  ####
# #$$ ##
#      #
########",8,11,3
